,track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_score_1,dot_match_2,dot_score_2,dot_match_3,dot_score_3,cov_match_1,cov_score_1,cov_match_2,cov_score_2,cov_match_3,cov_score_3,corr_match_1,corr_score_1,corr_match_2,corr_score_2,corr_match_3,corr_score_3,cossim_match_1,cossim_score_1,cossim_match_2,cossim_score_2,cossim_match_3,cossim_score_3,dotTFIDF_match_1,dotTFIDF_score_1,dotTFIDF_match_2,dotTFIDF_score_2,dotTFIDF_match_3,dotTFIDF_score_3,covTFIDF_match_1,covTFIDF_score_1,covTFIDF_match_2,covTFIDF_score_2,covTFIDF_match_3,covTFIDF_score_3,corrTFIDF_match_1,corrTFIDF_score_1,corrTFIDF_match_2,corrTFIDF_score_2,corrTFIDF_match_3,corrTFIDF_score_3,cossimTFIDF_match_1,cossimTFIDF_score_1,cossimTFIDF_match_2,cossimTFIDF_score_2,cossimTFIDF_match_3,cossimTFIDF_score_3
247,TRFORZM12903CDF88C,SODTNSX12D021979B9,AREIN101187FB5A5FA,Nat King Cole,The Christmas Song,jazz,Interlude 5,1674.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1136.0,Man In The Mirror,944.0,Interlude 5,1.8992999999999969,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.2584312499999997,Man In The Mirror,1.0143625000000014,The Christmas Song,0.9497017650005115,Just To Get A Rep,0.6086829337448714,Close My Eyes,0.5951070970181489,The Christmas Song,0.9522158241939748,Just To Get A Rep,0.6323971716269889,Close My Eyes,0.6182285620531937,Interlude 5,140.55452283788892,The Christmas Song,119.47036806497668,Close My Eyes,107.62864370853355,The Christmas Song,0.14133188757727722,Interlude 5,0.09039368072738461,Close My Eyes,0.08624894588284773,The Christmas Song,0.9524461849579653,The Colliers,0.2505799852691469,Tell Me Something I Don't Know,0.24309504073505092,The Christmas Song,0.9548660651850563,The Colliers,0.2931903874368352,Tell Me Something I Don't Know,0.2849800875057949
248,TREMJFY12903CF1630,SOMTUNZ12D021B236A,AREIN101187FB5A5FA,Nat King Cole,Too Young,jazz,Interlude 5,1400.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),806.0,Indy 500,714.0,Interlude 5,1.5199999999999978,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.8151562500000002,Indy 500,0.7785937500000004,We Are The Young,0.5188348478529498,We Are All In This Together,0.5102111362907643,Save The Humans,0.48157589911254034,We Are The Young,0.5324500101412878,We Are All In This Together,0.5321206915650755,Save The Humans,0.5051737784923711,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),137.3838143170771,Interlude 5,133.62233500680802,The Hourglass,124.26658682397971,It's You,0.11029004257132004,Nothing Lasts Forever,0.10170182729654238,Beg For Mercy,0.09447688210037684,It's You,0.3406095821699935,To Be Young_ Gifted And Black (LP Version),0.32689527110034206,My Finest Hour,0.2687071785872281,It's You,0.37034774025990536,To Be Young_ Gifted And Black (LP Version),0.3548767697506141,My Finest Hour,0.3055376381563647
249,TRKBPHV128F92E3B2D,SOBHTSP12D021B0A27,AREIN101187FB5A5FA,Nat King Cole,Unforgettable,jazz,Interlude 5,1899.0,Man In The Mirror,1525.0,Otha Fish,1354.0,Interlude 5,2.152949999999999,Man In The Mirror,1.7169500000000013,Otha Fish,1.57775,Clockwork,0.581924750271035,The Windmills Of Your Mind,0.5657645593341247,That's All (Album Version),0.5631505296369707,Clockwork,0.6016092411518471,The Windmills Of Your Mind,0.5822395834631303,Another Side Of You,0.5797494446083384,Interlude 5,119.68201383766205,My Darling,112.92803816313602,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),111.10119720601219,The Traveling Song,0.10054153126140372,It's Not Easy,0.09308749760070865,You Give Good Love,0.08965541033997028,Just Because,0.28597739237570385,The Very Thought Of You,0.2796748748558171,You Give Good Love,0.272076417675231,Just Because,0.3191161754863027,The Very Thought Of You,0.3125682714754412,You Give Good Love,0.3071044801976042
250,TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,Interlude 5,1572.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1120.0,I'm A Winner (Amended Album Version),1070.0,Interlude 5,1.7487999999999995,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.2191968750000008,My Darling,1.196415625000001,The Awakening,0.5862140234521419,Meditation,0.5584673794427323,Into The Light,0.5510577888746014,The Awakening,0.6035304042203067,Meditation,0.5788828223712844,Firewater,0.5754381238653518,My Darling,108.4702471385991,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),106.83382730569578,Interlude 5,106.25613969983968,Last Transmission,0.07984360058920655,Back Then,0.07510708089594019,Ballad In Plain D,0.07169323484638399,Stay Gold,0.24073851846990796,Evening's Fall,0.22548971156520659,Seasons,0.2227323411071274,Stay Gold,0.2837234156357951,Evening's Fall,0.2727691710732909,All In My Head,0.269477794761316
251,TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,Interlude 5,1247.0,Man In The Mirror,1090.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1004.0,Interlude 5,1.3356499999999971,Man In The Mirror,1.1712281250000023,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.0684265624999993,That's The Way Love Is,0.5704907538328311,The Rose,0.5683491376103943,Somewhere In My Heart,0.555295220345321,The Rose,0.5853694070049635,That's The Way Love Is,0.5849201282374121,Somewhere In My Heart,0.575161050162068,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),134.9727794333725,Curse,108.19392764540055,Closer To You,100.76816140387774,Luv Me Up,0.08354979803390089,One Last Kiss,0.08190730513300906,Time To Make You Mine,0.08019311196384496,Lover,0.2769521679264463,Humdinger,0.25200005267277203,For You,0.24600431825826014,Lover,0.29652649480468934,For You,0.2820733998434845,Holding On To Love,0.27790565008267726
252,TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1997.0,Interlude 5,1906.0,I'm A Winner (Amended Album Version),1771.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.2635140625000023,Interlude 5,2.104200000000001,I'm A Winner (Amended Album Version),2.031871875000008,Smoke Gets In Your Eyes,0.9598809690955777,I Love Fucking Up,0.6990726697270981,I Love You Honey,0.69410631118436,Smoke Gets In Your Eyes,0.9615489344015546,I Love Fucking Up,0.7078443967508355,I Love You Honey,0.702430049446232,Smoke Gets In Your Eyes,211.53018990585548,Interlude 5,146.15002723542452,My Darling,127.78191235266814,Smoke Gets In Your Eyes,0.2503171728348792,Blowin' Smoke,0.0974920721864155,This Island,0.09731719121972249,Smoke Gets In Your Eyes,0.9445591376504935,Find My Way Back To My Heart,0.25583828808463666,It's A Laugh,0.2516131197409261,Smoke Gets In Your Eyes,0.9473557804305535,Find My Way Back To My Heart,0.3073973886320073,I've Gotta See You Smile,0.2759102154438124
253,TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,Interlude 5,3250.0,Don't You Say No,2375.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2150.0,Interlude 5,3.7450999999999994,Don't You Say No,2.8628781250000004,My Darling,2.4669718749999974,Don't You Say No,0.7420650301266755,Don't Say Goodbye,0.6678917888501971,Rap Promoter,0.6469414151461151,Don't You Say No,0.7486364422954158,Don't Say Goodbye,0.6800893517252719,Rap Promoter,0.6610104303769662,Interlude 5,136.58115404504605,Hair,125.90272306384962,Love Was Here,101.35767287499024,Cry Baby,0.10724518050338083,Love Was Here,0.10042459522618939,Hair,0.09728918087006001,Cry Baby,0.31431229544228695,Golden Day,0.28554481479198607,G Up,0.2839524962985469,Cry Baby,0.3496488683673867,G Up,0.3186742712576989,Every Night About This Time,0.31367489186963493
254,TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,Interlude 5,3712.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3221.0,My Darling,3085.0,Interlude 5,4.281199999999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.726193750000001,My Darling,3.63663125,I Don't Love You Much Do I (2007 Remastered LP Version),0.8118769735659337,I Changed My Mind,0.7947174268107952,Club Megamix,0.766260845926835,I Don't Love You Much Do I (2007 Remastered LP Version),0.8169047955167411,I Changed My Mind,0.8020789901428723,Club Megamix,0.7754714430742043,Your Eyes,135.7690022460165,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),127.20461998967912,Interlude 5,117.7755631438875,Your Eyes,0.1420719201390225,What You Do To Me,0.10761118728622915,One Kiss From Heaven,0.10477257178042786,What You Do To Me,0.32615906018941915,Miss It So Much,0.3176561977271162,Your Eyes,0.31200961799873406,What You Do To Me,0.3754044664296682,Your Eyes,0.35136353677287796,Never Too Much,0.34473907904164586
255,TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Interlude 5,2218.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1625.0,Expansion Team Theme,1563.0,Interlude 5,2.524100000000003,Expansion Team Theme,1.8627937499999845,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.82351875,Expansion Team Theme,0.6324604352912784,Phaeton,0.5745397407741621,Into The Light,0.569791543461434,Expansion Team Theme,0.6430775696660427,Phaeton,0.5877345201340949,Into The Light,0.5832268370598154,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),89.62135042658404,Love Me Warm And Tender,84.87687021965766,Warm Bed,83.55263095432842,Love Me Warm And Tender,0.09458698485375132,Warm Bed,0.08177878307919832,Summertime,0.07289204499185424,Love Me Warm And Tender,0.3298832048491942,Nighttime Birds,0.32067503063046543,Summertime,0.2664500434812042,Love Me Warm And Tender,0.35571320494710923,Nighttime Birds,0.33750823863195634,Summertime,0.29708746037679234
256,TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,Interlude 5,3398.0,I'm A Winner (Amended Album Version),2878.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2441.0,Interlude 5,3.9369999999999994,I'm A Winner (Amended Album Version),3.394578125000005,New Town,2.8523671875000094,Amazed,0.7350222437746655,Boxcutter Rap,0.7197463586373146,Famous Blue Raincoat,0.708860409524065,Amazed,0.7446471259315678,Boxcutter Rap,0.7308070669318518,Famous Blue Raincoat,0.7208331122794644,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),136.87228209839526,Interlude 5,117.61888041043052,The Hourglass,111.74644994799203,We're Going To Live For A Very Long Time (2006 Digital Remaster),0.09795610244554716,A Moment Isn't Very Long,0.09619743380262655,Caruso,0.08993276309361202,A Moment Isn't Very Long,0.2945076669280423,Unforgettable,0.2796748748558159,Meditation,0.2713325733771634,A Moment Isn't Very Long,0.32934179795329754,Meditation,0.3167530251739916,Unforgettable,0.3125682714754412
257,TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Interlude 5,3806.0,I'm A Winner (Amended Album Version),2567.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2556.0,Interlude 5,4.3665,I'm A Winner (Amended Album Version),2.953218749999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.8680156249999964,Rudolph The Red Nosed Reindeer,0.758490921489151,All About U,0.7178248063855531,Yours (Live),0.7009285801973577,Rudolph The Red Nosed Reindeer,0.7688021592271441,All About U,0.73169100437109,Yours (Live),0.7139231121911069,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),245.95829135656967,Interlude 5,216.99588554358525,The Hourglass,156.40435703612525,Rudolph The Red Nosed Reindeer,0.16008863520085564,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.15808299381183166,Red Red Wine (Edit),0.1357520266002753,Rudolph The Red Nosed Reindeer,0.5576965726464637,Reeperbahn,0.30741148088968684,He's Frank,0.2986146796749629,Rudolph The Red Nosed Reindeer,0.5818717185198691,Reeperbahn,0.3627531179171238,Red Beans & Rice,0.3401306254319874
258,TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,I'm A Winner (Amended Album Version),2451.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2307.0,Interlude 5,2297.0,I'm A Winner (Amended Album Version),2.8713500000000045,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.637550000000001,Interlude 5,2.57685,When I Fall In Love,0.6581244224660249,When I Get Old,0.6524725067505608,All The Woman (Recorded Live In London '99),0.6520204845866947,When I Fall In Love,0.667356774338222,When I Get Old,0.6613952399697519,All The Woman (Recorded Live In London '99),0.6610822342429592,Take Me Home,101.25688285508971,Closer To You,97.76905275570451,Baby Girl,94.75667440626809,Take Me Home,0.10365375671159778,Wintertime,0.09428769800742591,Don't Need The Sun To Shine (To Make Me Smile),0.08782506904599385,May It Be,0.2801698622683489,Words of Tranquility,0.2786575702953918,I Wish You Love,0.27413506813623556,May It Be,0.3077182050728292,I Wish You Love,0.2997115066124613,Words of Tranquility,0.2985566163011473
259,TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3481.0,Interlude 5,3363.0,I Mean (I Don't Mean It),3249.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.070428125000002,I Mean (I Don't Mean It),3.919128124999999,Everytime I...,3.8923437500000007,I Don't Know Why I Love You,0.7964535510271367,Random I Am (Album Version),0.775460898396144,Freezin In The Cold,0.7678561831880045,I Don't Know Why I Love You,0.8008764409912635,Random I Am (Album Version),0.7808365982363298,Freezin In The Cold,0.7738191946775766,Otha Fish,126.53968304300484,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),122.18812075992047,8 Mile,112.08117021352642,Otha Fish,0.10569157256468814,Tell You Something (Nana's Reprise),0.0761444904196735,Cars,0.07560801460884763,Buzz Me,0.2579806357122762,Phantom,0.23730541869053612,Cars,0.2185348041265905,Buzz Me,0.30189602931068865,Phantom,0.2892662515209629,Otha Fish,0.2797792373133624
260,TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,Interlude 5,5323.0,I'm A Winner (Amended Album Version),5013.0,Hold Me Down (Album Version),4160.0,Interlude 5,6.205250000000002,I'm A Winner (Amended Album Version),5.973140624999992,Hold Me Down (Album Version),4.992203124999997,All About You,0.8165288629506875,All Of Me,0.8117365374398715,Knew It All Along (Acoustic),0.7895723176353723,All About You,0.8221052713222236,All Of Me,0.8171996183834259,Othello,0.7968144145664815,8 Mile,183.7077375810813,Kickin' It With Your Girlfriend,172.412758401551,Interlude 5,166.72040301286108,Kickin' It With Your Girlfriend,0.15134267241366653,Louise,0.12237438086762255,The Joke,0.1215231052798838,Last Fair Deal Gone Down,0.2674904902618304,Saturday Evening Blues,0.2641645321418293,Don't You Know,0.2621536247997934,Saturday Evening Blues,0.3096789950541426,Old Smyrna Road,0.30884315330381895,Don't You Know,0.3072870541344013
261,TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,Interlude 5,3882.0,I'm A Winner (Amended Album Version),3674.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3420.0,Interlude 5,4.4776,I'm A Winner (Amended Album Version),4.347490624999999,I Want You,4.044714062499994,Sadness On My Back,0.798060052516612,I'll Never Love Again,0.790499352448743,Everytime I...,0.7705833987088742,Sadness On My Back,0.8042621450617822,I'll Never Love Again,0.79558930609822,Everytime I...,0.7747224262263515,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),146.3877787801968,Curse,129.36188249217125,Mainstream,124.82527567456894,Help Me Find A Way To Your Heart,0.1054022576955337,Fire and Heights,0.1029375757227959,Curse,0.09236072022916439,Killing,0.3076404276871592,Better Days,0.3047930233117039,Let's Get Ugly (Album),0.30382698670475355,Killing,0.33587268526217356,Better Days,0.3352845411299019,Down And Dirty,0.3312362815570994
262,TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,Interlude 5,1880.0,We Gonna Rock,1845.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1345.0,We Gonna Rock,2.2411750000000037,Interlude 5,2.0349,Hot N Cold (Innerpartysystem Main),1.495804687500006,Static Age,0.6088881546560606,Good Times,0.6052537335027682,We Are Detective,0.6016170377215161,Good Times,0.6187127253648694,Static Age,0.6162911634776579,We Are Detective,0.6137257989065713,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),166.74153025094625,Interlude 5,145.75266448082127,She's Gonna Break Soon (Radio Edit) (w/o Horns),143.64399822292896,She's Gonna Break Soon (Radio Edit) (w/o Horns),0.15351153587302965,Trilogy,0.11858221734207905,Soon You'll Understand,0.11851747967648503,You're A Zombie,0.28107095571208635,She's Gonna Break Soon (Radio Edit) (w/o Horns),0.27554515868663604,The Lounge,0.2605191898559327,You're A Zombie,0.3193125281209023,She's Gonna Break Soon (Radio Edit) (w/o Horns),0.3078614110877942,Bar Fight,0.2835832604718127
263,TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,Interlude 5,3704.0,I'm A Winner (Amended Album Version),3049.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2970.0,Interlude 5,4.2182999999999975,I'm A Winner (Amended Album Version),3.5421906249999977,I Want You,3.5149390625000017,Everytime I...,0.717289587211446,Runaway,0.7127018400143107,Broken Vow (Album Version),0.6997727652755005,Runaway,0.7243430639706159,Everytime I...,0.7219462124932764,Breakin Me,0.7132739503730822,Interlude 5,205.47261491174157,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),202.21551373077324,Trife Life,168.5510870596286,You Sure Love To Ball,0.11822496649122174,Love Don't Love You (LP Version),0.11330585932982513,Put Your Hands Together,0.11291273595737347,Love Don't Love You (LP Version),0.2762846786369156,You Sure Love To Ball,0.2722962562442338,One More Day,0.27193126625503444,Love Don't Love You (LP Version),0.3375892898787896,You Sure Love To Ball,0.31441920049645516,One More Day,0.30874146751869147
264,TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,Interlude 5,2801.0,I'm A Winner (Amended Album Version),2007.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1913.0,Interlude 5,3.193049999999996,I'm A Winner (Amended Album Version),2.3073312499999967,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.1335093749999965,Get Sick Soon,0.6155402809897483,Call Me (Clean Version),0.6153864168007992,Revenge,0.6130673655147686,Call Me (Clean Version),0.6357729901878229,Baby Phife's Return,0.6312851549806506,Get Sick Soon,0.6291416057782379,Interlude 5,142.5120559172431,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),138.28225229629555,Snoopafella (Edited),129.40185098031984,The Magnificent Seven,0.11073294764340266,I Know You Got Soul,0.08808192020576781,Sleigh Ride,0.08764191741780669,Sweet Inspiration,0.2877980330153125,Singing Softly To Me,0.27023065238048577,The Chosen Ones,0.2508772438154129,Sweet Inspiration,0.31841435012220815,Singing Softly To Me,0.3076033083888296,The Chosen Ones,0.2987169523483235
265,TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,Interlude 5,3054.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2646.0,I'm A Winner (Amended Album Version),2505.0,Interlude 5,3.4679000000000024,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.015137500000002,I'm A Winner (Amended Album Version),2.9027749999999997,Keep Moving,0.7117156288452977,Masquerade,0.7107357271370878,Clearer Now,0.7100511528739114,Keep Moving,0.7263399641309348,Clearer Now,0.723416799878318,Masquerade,0.7202896112367141,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),191.6192789957735,8 Mile,179.73888872052436,Interlude 5,176.54033853608672,Passin' Me By,0.14991875797974696,Mr Rock & Roll,0.13269038711338765,Mortal City,0.12405583456657775,Swimmer,0.3029241802799008,Mr Rock & Roll,0.2980397701283224,Passin' Me By,0.2846496772030652,Passin' Me By,0.3541483412183478,Mr Rock & Roll,0.34786413212667283,Swimmer,0.34241079581772227
266,TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,Interlude 5,4157.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3183.0,Splurge,2584.0,Interlude 5,4.777649999999998,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.6286843749999944,Splurge,3.0215531250000036,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.711505540254775,The Car Song,0.7065540554632581,Book Of Life,0.7011070232074434,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.7287728118461179,The Car Song,0.7211970909550356,Dead Homiez,0.7181582639713501,Interlude 5,246.81449631597025,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),206.51467145443846,Curse,172.6417119483266,Interlude 5,0.1481747411241609,Silence,0.1339353678065739,Curse,0.11733722204931286,Guilty,0.33706571093760945,Silence,0.27760115131597574,Dragonfly (Album),0.2665303342842359,Guilty,0.3696852347935626,Silence,0.3364244846424355,Let's Kiss and Make Up,0.3112490197769911
267,TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,Interlude 5,5872.0,I'm A Winner (Amended Album Version),5743.0,I Want You,5142.0,I'm A Winner (Amended Album Version),6.85257187499999,Interlude 5,6.840900000000002,I Want You,6.244067187499993,The Way You Move,0.7743663708786931,Dimples,0.7166167545055655,Para-noir,0.7100931428050912,The Way You Move,0.7803755978073242,Dimples,0.7214033419938675,Para-noir,0.7143962708611991,Interlude 5,193.38687228843767,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),189.85361489939118,Hair,161.79529804817003,Man In The Mirror,0.12498694807535081,Hair,0.12051578835673052,Interlude 5,0.10664594332931833,It's a Pity to Say Goodnight,0.31315778521945925,Cousin Dupree,0.2643768793385394,It's Never Too Late,0.25904592320331876,It's a Pity to Say Goodnight,0.3422549526618198,Cousin Dupree,0.3200169905892391,It's Never Too Late,0.29687398631702133
268,TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1466.0,8 Mile,1291.0,I'm A Winner (Amended Album Version),1271.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.5882234374999988,8 Mile,1.4294015624999998,I'm A Winner (Amended Album Version),1.3978531249999993,When Will I See Your Face Again,0.5305304833555632,When I Lay My Burden Down,0.5209252966392623,At The End Of The Sky,0.5134859791978874,When Will I See Your Face Again,0.5511063866647862,At The End Of The Sky,0.5370846194594372,When I Lay My Burden Down,0.528870346493555,Yakamonéyé,393.32651410806966,Sans Rémission,385.856464269451,Panam All Star,371.5723573643205,Yakamonéyé,0.422715737158773,Sans Rémission,0.41184682149213875,L'Amour Du Risque,0.39075352914567135,Sur Le Fil,0.5104279133401031,Le Rêve Des Filles,0.4557673172788857,Thérapie De Groupe,0.4432748850680529,Sur Le Fil,0.5266704615144867,Le Rêve Des Filles,0.48001168510292447,Thérapie De Groupe,0.46416970778075
269,TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,One of Us,1301.0,Interlude 5,1254.0,One Tribe,1110.0,One of Us,1.495531250000006,Interlude 5,1.3512999999999993,One Tribe,1.3034875,Highlight Of My Life,0.5289641868382992,Conviction Of The Heart,0.5134151418280409,Requiem for a Soldier (Band of Brothers),0.5072810957841226,Highlight Of My Life,0.54007117964669,Conviction Of The Heart,0.5344556251986885,Requiem for a Soldier (Band of Brothers),0.526420330777086,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),131.7131543774416,Manhattan,112.81487606238113,Interlude 5,112.15892619672279,Back Then,0.11448007142712292,Manhattan,0.10400699878884087,One Man Drinking Games,0.08598000684283352,Back Then,0.2955054273349765,Fell in Love Without You (Cd),0.27490752591393747,I Can't Stand the Rain,0.2569966601477254,Back Then,0.33569434830930023,Fell in Love Without You (Cd),0.30615134610983813,I Can't Stand the Rain,0.2883951067603858
270,TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,Interlude 5,2258.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1667.0,Otha Fish,1444.0,Interlude 5,2.505100000000001,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.8183156249999994,Otha Fish,1.6400468750000021,Flow On (Move Me No Mountain),0.6016500807007973,My Elusive Dreams,0.5995306711101378,Kinky Sex Makes the World Go 'Round,0.5988710560468398,Flow On (Move Me No Mountain),0.6294858390015771,Kinky Sex Makes the World Go 'Round,0.6264482454202317,My Elusive Dreams,0.6198494574872324,Interlude 5,215.98852038262933,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),172.88377437962927,Mortal City,154.55402659078177,Interlude 5,0.13002172797159198,Disgusted,0.11750679097406587,Mortal City,0.11534948726722517,Disgusted,0.2642336899539584,The Hunter,0.2517365651291363,New York Mining Disaster 1941,0.24534645215647555,Disgusted,0.31023028060075586,The Hunter,0.29426016100888863,Academy Fight Song,0.2871102010404737
271,TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Interlude 5,4951.0,I'm A Winner (Amended Album Version),3945.0,My Darling,3365.0,Interlude 5,5.77475,I'm A Winner (Amended Album Version),4.660687499999997,My Darling,3.9528437500000018,Tell Me (Acoustic),0.7321694762737689,When You Say You Love Me (Album Version),0.7236170512759962,Like The Sun,0.722730907359767,Tell Me (Acoustic),0.7428970589282737,When You Say You Love Me (Album Version),0.7337352353811268,Like The Sun,0.7309337625427584,Interlude 5,222.51776441768874,Mein Testament,200.389155489715,Du hast geguckt,195.46602170540726,Du hast geguckt,0.21709095341693757,Es geht mir gut,0.21063998051678556,Trösten,0.20154881445044517,Elefanter,0.3502123820604099,Lieber einen paffen,0.29897728832522247,Es geht mir gut,0.29532094881563453,Elefanter,0.3531055869911582,Lieber einen paffen,0.32060135787154753,Es geht mir gut,0.3174653808824232
