,track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_score_1,dot_match_2,dot_score_2,dot_match_3,dot_score_3,cov_match_1,cov_score_1,cov_match_2,cov_score_2,cov_match_3,cov_score_3,corr_match_1,corr_score_1,corr_match_2,corr_score_2,corr_match_3,corr_score_3,cossim_match_1,cossim_score_1,cossim_match_2,cossim_score_2,cossim_match_3,cossim_score_3
250,TRHYGVQ12903D046A9,SOEPFCI12AC46877AA,AREIN101187FB5A5FA,Nat King Cole,Autumn Leaves,jazz,Interlude 5,1572.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1120.0,I'm A Winner (Amended Album Version),1070.0,Interlude 5,1.7487999999999995,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.2191968750000008,My Darling,1.196415625000001,The Awakening,0.5862140234521419,Meditation,0.5584673794427323,Into The Light,0.5510577888746014,The Awakening,0.6035304042203067,Meditation,0.5788828223712844,Firewater,0.5754381238653518
251,TRWIGSY128F92FE6B6,SOHZWJK12AB017DCF8,AREIN101187FB5A5FA,Nat King Cole,Love Is A Many Splendored Thing,jazz,Interlude 5,1247.0,Man In The Mirror,1090.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1004.0,Interlude 5,1.3356499999999971,Man In The Mirror,1.1712281250000023,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.0684265624999993,That's The Way Love Is,0.5704907538328311,The Rose,0.5683491376103943,Somewhere In My Heart,0.555295220345321,The Rose,0.5853694070049635,That's The Way Love Is,0.5849201282374121,Somewhere In My Heart,0.575161050162068
252,TRHEGPE128F9311A85,SOHHACX12AB0181443,AREIN101187FB5A5FA,Nat King Cole,Smoke Gets in Your Eyes,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1997.0,Interlude 5,1906.0,I'm A Winner (Amended Album Version),1771.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.2635140625000023,Interlude 5,2.104200000000001,I'm A Winner (Amended Album Version),2.031871875000008,Smoke Gets In Your Eyes,0.9598809690955777,I Love Fucking Up,0.6990726697270981,I Love You Honey,0.69410631118436,Smoke Gets In Your Eyes,0.9615489344015546,I Love Fucking Up,0.7078443967508355,I Love You Honey,0.702430049446232
253,TRWZCIQ12903C97881,SOKLXSK12A58A7C3DA,AREIN101187FB5A5FA,Nat King Cole,If You Can't Smile And Say Yes,jazz,Interlude 5,3250.0,Don't You Say No,2375.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2150.0,Interlude 5,3.7450999999999994,Don't You Say No,2.8628781250000004,My Darling,2.4669718749999974,Don't You Say No,0.7420650301266755,Don't Say Goodbye,0.6678917888501971,Rap Promoter,0.6469414151461151,Don't You Say No,0.7486364422954158,Don't Say Goodbye,0.6800893517252719,Rap Promoter,0.6610104303769662
254,TREENNZ128F145B67D,SOALXFE12A6D4F78B0,AREIN101187FB5A5FA,Nat King Cole,She's Funny That Way,jazz,Interlude 5,3712.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3221.0,My Darling,3085.0,Interlude 5,4.281199999999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.726193750000001,My Darling,3.63663125,I Don't Love You Much Do I (2007 Remastered LP Version),0.8118769735659337,I Changed My Mind,0.7947174268107952,Club Megamix,0.766260845926835,I Don't Love You Much Do I (2007 Remastered LP Version),0.8169047955167411,I Changed My Mind,0.8020789901428723,Club Megamix,0.7754714430742043
255,TRVUYIL128F4275FAD,SOCKFLV12A8C133605,AREIN101187FB5A5FA,Nat King Cole,The Ruby And The Pearl (2003 Digital Remaster),jazz,Interlude 5,2218.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1625.0,Expansion Team Theme,1563.0,Interlude 5,2.524100000000003,Expansion Team Theme,1.8627937499999845,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.82351875,Expansion Team Theme,0.6324604352912784,Phaeton,0.5745397407741621,Into The Light,0.569791543461434,Expansion Team Theme,0.6430775696660427,Phaeton,0.5877345201340949,Into The Light,0.5832268370598154
256,TRHOXSK128F145C9F9,SOLCRAY12A6D4F6095,AREIN101187FB5A5FA,Nat King Cole,The Very Thought Of You,jazz,Interlude 5,3398.0,I'm A Winner (Amended Album Version),2878.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2441.0,Interlude 5,3.9369999999999994,I'm A Winner (Amended Album Version),3.394578125000005,New Town,2.8523671875000094,Amazed,0.7350222437746655,Boxcutter Rap,0.7197463586373146,Famous Blue Raincoat,0.708860409524065,Amazed,0.7446471259315678,Boxcutter Rap,0.7308070669318518,Famous Blue Raincoat,0.7208331122794644
257,TRETXLU12903CD5688,SOIMSGC12D02198A5A,ARRL2QH1187B9AC814,Bing Crosby,Rudolph The Red-Nosed Reindeer,jazz,Interlude 5,3806.0,I'm A Winner (Amended Album Version),2567.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2556.0,Interlude 5,4.3665,I'm A Winner (Amended Album Version),2.953218749999997,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.8680156249999964,Rudolph The Red Nosed Reindeer,0.758490921489151,All About U,0.7178248063855531,Yours (Live),0.7009285801973577,Rudolph The Red Nosed Reindeer,0.7688021592271441,All About U,0.73169100437109,Yours (Live),0.7139231121911069
258,TRORBTM128F93368FB,SOBEALQ12AB017EC86,ARBJ22B1187B9AD31C,Norah Jones,December,jazz,I'm A Winner (Amended Album Version),2451.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2307.0,Interlude 5,2297.0,I'm A Winner (Amended Album Version),2.8713500000000045,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.637550000000001,Interlude 5,2.57685,When I Fall In Love,0.6581244224660249,When I Get Old,0.6524725067505608,All The Woman (Recorded Live In London '99),0.6520204845866947,When I Fall In Love,0.667356774338222,When I Get Old,0.6613952399697519,All The Woman (Recorded Live In London '99),0.6610822342429592
259,TRFCNIJ128F423F32E,SOTBYQW12A6D4FE74B,ARBJ22B1187B9AD31C,Norah Jones,Don't Know Why (Live),jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3481.0,Interlude 5,3363.0,I Mean (I Don't Mean It),3249.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.070428125000002,I Mean (I Don't Mean It),3.919128124999999,Everytime I...,3.8923437500000007,I Don't Know Why I Love You,0.7964535510271367,Random I Am (Album Version),0.775460898396144,Freezin In The Cold,0.7678561831880045,I Don't Know Why I Love You,0.8008764409912635,Random I Am (Album Version),0.7808365982363298,Freezin In The Cold,0.7738191946775766
260,TRYNZAL128F1464B5A,SOPHSDC12B0B8081BB,ARBJ22B1187B9AD31C,Norah Jones,Humble Me,jazz,Interlude 5,5323.0,I'm A Winner (Amended Album Version),5013.0,Hold Me Down (Album Version),4160.0,Interlude 5,6.205250000000002,I'm A Winner (Amended Album Version),5.973140624999992,Hold Me Down (Album Version),4.992203124999997,All About You,0.8165288629506875,All Of Me,0.8117365374398715,Knew It All Along (Acoustic),0.7895723176353723,All About You,0.8221052713222236,All Of Me,0.8171996183834259,Othello,0.7968144145664815
261,TRNGOHS128E0781235,SOOVFTG12AF72A4B85,ARBJ22B1187B9AD31C,Norah Jones,I've Got To See You Again,jazz,Interlude 5,3882.0,I'm A Winner (Amended Album Version),3674.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3420.0,Interlude 5,4.4776,I'm A Winner (Amended Album Version),4.347490624999999,I Want You,4.044714062499994,Sadness On My Back,0.798060052516612,I'll Never Love Again,0.790499352448743,Everytime I...,0.7705833987088742,Sadness On My Back,0.8042621450617822,I'll Never Love Again,0.79558930609822,Everytime I...,0.7747224262263515
262,TRPPHPQ128F4258FFC,SOOEHBK12A8AE479F1,ARBJ22B1187B9AD31C,Norah Jones,Sinkin' Soon (iTunes Live Session),jazz,Interlude 5,1880.0,We Gonna Rock,1845.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1345.0,We Gonna Rock,2.2411750000000037,Interlude 5,2.0349,Hot N Cold (Innerpartysystem Main),1.495804687500006,Static Age,0.6088881546560606,Good Times,0.6052537335027682,We Are Detective,0.6016170377215161,Good Times,0.6187127253648694,Static Age,0.6162911634776579,We Are Detective,0.6137257989065713
263,TRSSOKM128F1464B5C,SOQJPKL12A6D4F7D49,ARBJ22B1187B9AD31C,Norah Jones,The Long Way Home,jazz,Interlude 5,3704.0,I'm A Winner (Amended Album Version),3049.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2970.0,Interlude 5,4.2182999999999975,I'm A Winner (Amended Album Version),3.5421906249999977,I Want You,3.5149390625000017,Everytime I...,0.717289587211446,Runaway,0.7127018400143107,Broken Vow (Album Version),0.6997727652755005,Runaway,0.7243430639706159,Everytime I...,0.7219462124932764,Breakin Me,0.7132739503730822
264,TRKMCAV128E0782298,SOGMFQZ12A6310EF6C,ARBJ22B1187B9AD31C,Norah Jones,Those Sweet Words,jazz,Interlude 5,2801.0,I'm A Winner (Amended Album Version),2007.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1913.0,Interlude 5,3.193049999999996,I'm A Winner (Amended Album Version),2.3073312499999967,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2.1335093749999965,Get Sick Soon,0.6155402809897483,Call Me (Clean Version),0.6153864168007992,Revenge,0.6130673655147686,Call Me (Clean Version),0.6357729901878229,Baby Phife's Return,0.6312851549806506,Get Sick Soon,0.6291416057782379
265,TRBQFLA128F423F329,SODUTPQ12A6D4FE737,ARBJ22B1187B9AD31C,Norah Jones,Wish I Could (Live),jazz,Interlude 5,3054.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2646.0,I'm A Winner (Amended Album Version),2505.0,Interlude 5,3.4679000000000024,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.015137500000002,I'm A Winner (Amended Album Version),2.9027749999999997,Keep Moving,0.7117156288452977,Masquerade,0.7107357271370878,Clearer Now,0.7100511528739114,Keep Moving,0.7263399641309348,Clearer Now,0.723416799878318,Masquerade,0.7202896112367141
266,TRCLZPO128F427CD3A,SOMMQAC12CF5F86E67,ARBJ22B1187B9AD31C,Norah Jones,My Dear Country,jazz,Interlude 5,4157.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3183.0,Splurge,2584.0,Interlude 5,4.777649999999998,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3.6286843749999944,Splurge,3.0215531250000036,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.711505540254775,The Car Song,0.7065540554632581,Book Of Life,0.7011070232074434,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.7287728118461179,The Car Song,0.7211970909550356,Dead Homiez,0.7181582639713501
267,TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,Interlude 5,5872.0,I'm A Winner (Amended Album Version),5743.0,I Want You,5142.0,I'm A Winner (Amended Album Version),6.85257187499999,Interlude 5,6.840900000000002,I Want You,6.244067187499993,The Way You Move,0.7743663708786931,Dimples,0.7166167545055655,Para-noir,0.7100931428050912,The Way You Move,0.7803755978073242,Dimples,0.7214033419938675,Para-noir,0.7143962708611991
268,TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1466.0,8 Mile,1291.0,I'm A Winner (Amended Album Version),1271.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.5882234374999988,8 Mile,1.4294015624999998,I'm A Winner (Amended Album Version),1.3978531249999993,When Will I See Your Face Again,0.5305304833555632,When I Lay My Burden Down,0.5209252966392623,At The End Of The Sky,0.5134859791978874,When Will I See Your Face Again,0.5511063866647862,At The End Of The Sky,0.5370846194594372,When I Lay My Burden Down,0.528870346493555
269,TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,One of Us,1301.0,Interlude 5,1254.0,One Tribe,1110.0,One of Us,1.495531250000006,Interlude 5,1.3512999999999993,One Tribe,1.3034875,Highlight Of My Life,0.5289641868382992,Conviction Of The Heart,0.5134151418280409,Requiem for a Soldier (Band of Brothers),0.5072810957841226,Highlight Of My Life,0.54007117964669,Conviction Of The Heart,0.5344556251986885,Requiem for a Soldier (Band of Brothers),0.526420330777086
270,TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,Interlude 5,2258.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1667.0,Otha Fish,1444.0,Interlude 5,2.505100000000001,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.8183156249999994,Otha Fish,1.6400468750000021,Flow On (Move Me No Mountain),0.6016500807007973,My Elusive Dreams,0.5995306711101378,Kinky Sex Makes the World Go 'Round,0.5988710560468398,Flow On (Move Me No Mountain),0.6294858390015771,Kinky Sex Makes the World Go 'Round,0.6264482454202317,My Elusive Dreams,0.6198494574872324
271,TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,Interlude 5,4951.0,I'm A Winner (Amended Album Version),3945.0,My Darling,3365.0,Interlude 5,5.77475,I'm A Winner (Amended Album Version),4.660687499999997,My Darling,3.9528437500000018,Tell Me (Acoustic),0.7321694762737689,When You Say You Love Me (Album Version),0.7236170512759962,Like The Sun,0.722730907359767,Tell Me (Acoustic),0.7428970589282737,When You Say You Love Me (Album Version),0.7337352353811268,Like The Sun,0.7309337625427584
272,TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,Hold Me Down (Album Version),2902.0,Interlude 5,2801.0,Splurge,2711.0,Hold Me Down (Album Version),3.3941281249999973,Splurge,3.137926562500003,Interlude 5,2.9975499999999977,(You Were Made) Especially For Me,0.5731968342305611,I Don't Want To Hang Out With Me (LP Version),0.5225871791334086,Don't You Ever,0.5109093149837735,(You Were Made) Especially For Me,0.5850156522938843,I Don't Want To Hang Out With Me (LP Version),0.5386758590549793,Don't You Ever,0.5241248337542679
273,TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,Interlude 5,5940.0,I'm A Winner (Amended Album Version),5442.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5336.0,Interlude 5,6.735000000000022,I'm A Winner (Amended Album Version),6.351562500000007,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6.0929687499999705,Falling In Love Again,0.9470702331417158,When I Fall In Love,0.7184179703506497,Lovebite,0.697289552628684,Falling In Love Again,0.9492431078620265,When I Fall In Love,0.7272569055470027,Lovebite,0.710505587422134
274,TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,Interlude 5,4460.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4131.0,I Mean (I Don't Mean It),3401.0,Interlude 5,4.9954,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4.679043750000007,I Want You,4.034481249999988,In the Journey,0.6104990450017918,Lovesick Blues,0.5968034687099669,I Don't Want To Talk About It,0.5903405507934966,In the Journey,0.6276703600726269,Lovesick Blues,0.6120088147723041,I Don't Want To Talk About It,0.607916504603817
275,TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,Interlude 5,9817.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8300.0,I'm A Winner (Amended Album Version),7863.0,Interlude 5,11.33284999999999,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),9.59023749999999,I'm A Winner (Amended Album Version),9.215474999999989,Overcome,0.8340307808301424,Everytime I...,0.831402544872025,I Still Love You,0.8165544081743612,Overcome,0.8400588906766766,Everytime I...,0.8329673339203951,I Still Love You,0.822059213363587
276,TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,Interlude 5,4859.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4484.0,I'm A Winner (Amended Album Version),3974.0,Interlude 5,5.455050000000003,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5.087595312499994,I'm A Winner (Amended Album Version),4.563159375000005,Pack The Pipe,0.7134905705740054,Keep Moving,0.7087992799811664,I Was There When It Happened,0.702594875557308,Pack The Pipe,0.7295200646140947,Keep Moving,0.7242958708268249,I Was There When It Happened,0.7147628554624083
277,TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,Interlude 5,7297.0,I'm A Winner (Amended Album Version),6537.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5055.0,Interlude 5,8.304750000000002,I'm A Winner (Amended Album Version),7.6376406249999915,I Want You,5.847414062499979,Memorial Day,0.6346792930812675,You Never Knew,0.6343210900648842,4 Seasons Of Loneliness,0.6301752570827562,You Never Knew,0.6545102826679078,Memorial Day,0.6542646757730994,4 Seasons Of Loneliness,0.6486180987691934
278,TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,Hold Me Down (Album Version),3082.0,That's What You Told Me,3028.0,Interlude 5,2730.0,Hold Me Down (Album Version),3.723559375000005,That's What You Told Me,3.6783687500000046,Interlude 5,3.1342000000000017,Let Me Be Me,0.7092907173481264,Peel Me A Grape,0.6742289584287275,He Loves Me (Lyzel In E Flat),0.6686578626280469,Let Me Be Me,0.7153791078828564,Peel Me A Grape,0.6791598801046382,He Loves Me (Lyzel In E Flat),0.6737487430261436
279,TRPQFJA128F145AC60,SOLLBAY12AF72A5F48,ARIFGKC1187B9B04D5,Dean Martin,On An Evening In Roma (Sott'er Celo De Roma),jazz,Interlude 5,1799.0,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1739.0,Otha Fish,1620.0,Interlude 5,1.9336499999999963,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1.9102390624999968,Otha Fish,1.8612421875000025,Paint or Pollen,0.5587097113554502,Vita Mia,0.514087596213881,Never Touch That Switch (Dark Horse Dub Mix),0.4983953253079338,Paint or Pollen,0.5792850446739107,Vita Mia,0.5339097178395226,Never Touch That Switch (Dark Horse Dub Mix),0.5186392549293459
280,TRHBSKB128E07924CB,SOOEYBB12D021B0EAA,ARDCFNZ1187FB3DDB0,Enrique Iglesias,No Puedo Mas Sin Ti (I'm Your Man),latin,Dale tiempo al rumor,3303.0,Desde Que No Estas,2942.0,Al Natural (Amended Version),2858.0,Dale tiempo al rumor,3.9584296875000096,Desde Que No Estas,3.598554687499993,Al Natural (Amended Version),3.4569375000000058,Desde Que No Estas,0.808002464230952,Precisamente Ahora,0.8019008589757488,Algo Mas,0.7741649003149421,Desde Que No Estas,0.8113457523147225,Precisamente Ahora,0.8053881780570903,Algo Mas,0.7780688835356941
281,TRBSLQC128F9333C5D,SOIOBWT12A8C14075B,AR6PJ8R1187FB5AD70,Shakira,En Tus Pupilas,latin,Dale tiempo al rumor,2333.0,Cantando,1857.0,Lloré Lloré,1581.0,Dale tiempo al rumor,2.8021750000000067,Cantando,2.2206749999999973,Lloré Lloré,1.9164000000000028,Amor de Tele,0.7956835901251083,Yo se que,0.7943806874760491,El ectoplasta,0.7616778937207516,Amor de Tele,0.7998713666928152,Yo se que,0.798463415818205,El ectoplasta,0.768230608501723
282,TRGJXTC128F4278ECC,SONTHAL12A8C135908,AR6PJ8R1187FB5AD70,Shakira,Que Me Quedes Tu,latin,Dale tiempo al rumor,2618.0,Cantando,2117.0,Al Natural (Amended Version),1872.0,Dale tiempo al rumor,3.1608015624999974,Cantando,2.547770312500003,Al Natural (Amended Version),2.2642124999999975,No Hay Manera,0.8060476255479457,Amor De Siempre,0.7917874176935346,Grito Latino,0.7907285289466222,No Hay Manera,0.8097341995030434,Amor De Siempre,0.7957888817872214,Grito Latino,0.7945766632425001
283,TRQEQHH12903CA6CE5,SODBAHE12A8C132D34,AR6PJ8R1187FB5AD70,Shakira,Sombra De Ti,latin,Dale tiempo al rumor,3176.0,El Negro Está Cocinando,2689.0,Lloré Lloré,2671.0,Dale tiempo al rumor,3.817107812500002,El Negro Está Cocinando,3.275304687500009,Lloré Lloré,3.258534374999998,Ahora Que Te Vas,0.8040094511710666,Precisamente Ahora,0.8013854914793822,Cosas Que Nunca Te Dije,0.7986021527921368,Ahora Que Te Vas,0.8069001678014539,Precisamente Ahora,0.8048195108405131,Cosas Que Nunca Te Dije,0.8022013139991617
284,TRXMTST12903CCD9E1,SOPVLJP12A8C1358F4,AR6PJ8R1187FB5AD70,Shakira,Te Dejo Madrid,latin,Dale tiempo al rumor,1910.0,Cantando,1524.0,Yakamonéyé,1327.0,Dale tiempo al rumor,2.2884765625000076,Cantando,1.8176953125000028,Sans Rémission,1.567539062499999,Mujer Calavera,0.7802429872353585,Basta De Ti,0.7617791144494526,Miedo,0.753662788741306,Mujer Calavera,0.7852584688314189,Basta De Ti,0.7665407811673396,Miedo,0.7589095832130647
285,TRAQEOP12903CA65E2,SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,Tú,latin,Dale tiempo al rumor,1271.0,Cantando,1038.0,Como Y Vete,939.0,Dale tiempo al rumor,1.5190375,Cantando,1.2360375000000023,Como Y Vete,1.1198499999999991,19 De Noviembre,0.8326576699948254,Tierra Sin Sol,0.8144911071773255,Entre Tus Alas,0.7858011861848845,19 De Noviembre,0.8362489262818654,Tierra Sin Sol,0.8188561345120972,Entre Tus Alas,0.7903073371354952
286,TRSRORJ128E0791C74,SOMBFMU12A670214E6,ARDCFNZ1187FB3DDB0,Enrique Iglesias,La Chica De Ayer,latin,Move On,1407.0,Horse With No Name,1343.0,Dale tiempo al rumor,1222.0,Move On,1.7076250000000015,Horse With No Name,1.6327499999999986,Dale tiempo al rumor,1.4641250000000001,Miserable,0.7618343590442104,Abarajame,0.7464535973621088,Tu Eres Mi Luz,0.7432646076794819,Miserable,0.7668571851736232,Abarajame,0.752991291300014,Tu Eres Mi Luz,0.7472755860636138
287,TRYDDZE128F92F3B79,SOFBLLI12A58A7D19C,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Adicto,latin,Dale tiempo al rumor,1983.0,Cantando,1710.0,Lloré Lloré,1406.0,Dale tiempo al rumor,2.3765578125000038,Cantando,2.0474015624999966,Lloré Lloré,1.7038843749999981,Obsesion (English Remix_ Album Version),0.7900829710289109,Cartita de amor,0.7836564000730688,Animal Nocturno,0.7802368295158609,Obsesion (English Remix_ Album Version),0.796114779262946,Cartita de amor,0.7890451967444105,Animal Nocturno,0.7856641174982398
288,TREGBAS128F145EC8B,SOERVFF12A6D4F790F,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Al Despertar,latin,Lloré Lloré,1633.0,Dale tiempo al rumor,1622.0,Cantando,1550.0,Lloré Lloré,1.9942843750000032,Dale tiempo al rumor,1.937982812500001,Cantando,1.8585765625000028,La Coqueta,0.8003101559540561,Te Extrano,0.793271575620901,Buscándote,0.7922491929960733,La Coqueta,0.8048735205818199,Te Extrano,0.7977568423979617,Buscándote,0.7971076508349461
289,TRXQFEE128F145EC9A,SOJXCPV12A6D4F791D,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Alguien Como Tú,latin,Dale tiempo al rumor,1636.0,Cantando,1433.0,Lloré Lloré,1349.0,Dale tiempo al rumor,1.9483531249999968,Cantando,1.706040625000002,Lloré Lloré,1.6355437499999974,Amor De Siempre,0.6958311274118822,Buscándote,0.6842191821484787,No Sabes Cuanto Te Quiero,0.6628624488217081,Amor De Siempre,0.7020804367392917,Buscándote,0.6912959317893964,No Sabes Cuanto Te Quiero,0.6706164254888761
290,TRZGBAF128F145ECA8,SOFAZCL12A58A79B38,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Inalcanzable,latin,Dale tiempo al rumor,945.0,Cantando,748.0,Hold Me Down (Album Version),718.0,Dale tiempo al rumor,1.1257968750000038,Cantando,0.8861093750000022,Heerlijk,0.8472187500000022,Vete De Mi,0.7206354216899146,Tu Me Acostumbraste,0.6843908463124455,Lloro Por Ti,0.6764084466404475,Vete De Mi,0.725253641400674,Tu Me Acostumbraste,0.6892827735923821,Lloro Por Ti,0.681798255414245
291,TRUQGGJ128F427E02B,SOOHKUS12A8C13AB12,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Lloro Por Ti,latin,Dale tiempo al rumor,2870.0,Cantando,2305.0,Lloré Lloré,1816.0,Dale tiempo al rumor,3.443321875000007,Cantando,2.754134374999994,Lloré Lloré,2.1943562499999962,Vete De Mi,0.807003836707673,Fui,0.7716727929981959,Por Ti Seré (You Raise Me Up),0.756532466596911,Vete De Mi,0.8111340524279981,Fui,0.7766371888415745,Por Ti Seré (You Raise Me Up),0.7606448332307226
292,TRDEKRZ128E0791C7A,SOCPKAV12A670214EC,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Mamacita,latin,Dale tiempo al rumor,1694.0,Cantando,1623.0,El Negro Está Cocinando,1450.0,Dale tiempo al rumor,2.0248140624999955,Cantando,1.947032812499996,El Negro Está Cocinando,1.7603984375000041,Sueño,0.7936686321381304,Guaracha,0.7745757406709293,La Quejosa,0.7723260289125787,Sueño,0.7983060717671225,Guaracha,0.781184766205748,La Quejosa,0.7779809488814922
293,TRFFSMS128F428BC88,SOEMVNF12A8C13C53A,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Miss You,latin,Interlude 5,13632.0,I'm A Winner (Amended Album Version),12008.0,I Want You,10887.0,Interlude 5,15.947499999999975,I'm A Winner (Amended Album Version),14.296015624999995,I Want You,13.20722656249996,The Girls In Their Summer Dresses,0.7702333765360799,Breakaway,0.7515335449623122,Never Do It Again,0.7285545036093015,The Girls In Their Summer Dresses,0.7737294430604407,Breakaway,0.7550425327997425,Never Do It Again,0.7335975568454328
294,TRUPWID128F4215874,SOPTXAZ12AF729F789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Para De Jugar,latin,Dale tiempo al rumor,2101.0,Cantando,1912.0,Por Mi Reggae Muero,1730.0,Dale tiempo al rumor,2.462267187500009,Cantando,2.245423437499997,Por Mi Reggae Muero,2.078082812499997,Libre,0.6678334929630965,Mujer Calavera,0.6013846504476953,Madre Mia,0.5978819416236175,Libre,0.6722947027867966,Mujer Calavera,0.6106130596152857,Madre Mia,0.604483787776118
295,TRIIBVP128E0792750,SOWFIVV12A6701FFBF,ARDCFNZ1187FB3DDB0,Enrique Iglesias,She Be The One,latin,Interlude 5,6600.0,I'm A Winner (Amended Album Version),6088.0,Man In The Mirror,4367.0,Interlude 5,7.559999999999998,I'm A Winner (Amended Album Version),7.1590625000000045,Man In The Mirror,4.8671875000000036,She's A Runner (24-Bit Digitally Remastered 02),0.7362178876869939,Carnt Be Trusted,0.7318214011196528,Too Good To Be True,0.6811754535586023,She's A Runner (24-Bit Digitally Remastered 02),0.7437487791483225,Carnt Be Trusted,0.739590795519174,Too Good To Be True,0.6894555971893391
